,id,budget,popularity,vote_average,revenue,title
4324,29697,0,0.147886,6.0,0,Faith Like Potatoes
1016,11232,0,11.940711,6.0,0,Kate & Leopold
1014,9896,48000000,18.60049,6.0,85498534,Rat Race
1315,12508,57000000,11.60815,6.0,16991902,Rock Star
3971,191229,0,0.214704,6.0,0,Iguana
3633,45658,5000000,9.169411,6.0,2614773,Everything Must Go
3634,16148,5000000,2.732031,6.0,1980338,Zero Effect
992,9923,50000000,18.394571,6.0,22944502,Domino
1344,23048,36000000,33.926473,6.0,64572262,Hot Tub Time Machine
3645,38428,0,0.080704,6.0,0,"Gandhi, My Father"
3653,298312,5000000,38.94708,6.0,98450062,The Visit
590,9882,70000000,20.089933,6.0,116672912,The Siege
1250,11062,0,3.621837,6.0,0,City Hall
3387,39210,8000000,9.590373,6.0,0,Somewhere
598,80585,75000000,23.515938000000002,6.0,59418613,Rock of Ages
3488,20794,6000000,4.1482529999999995,6.0,2025238,Novocaine
651,196867,65000000,33.439187,6.0,133821816,Annie
1113,10468,43000000,5.418921,6.0,0,28 Days
658,10483,45000000,42.57877,6.0,73762516,Death Race
1100,58233,45000000,35.6585,6.0,160078586,Johnny English Reborn
660,11983,65000000,14.866901,6.0,0,Proof of Life
646,4244,65000000,18.281798000000002,6.0,69700000,The Kid
3521,57022,0,4.245123,6.0,0,Sunshine State
4032,20764,2500000,4.624691,6.0,107559,Sleep Dealer
1093,9457,45000000,6.513856,6.0,11203026,Deep Rising
1157,11007,40000000,26.516624,6.0,190212113,Cheaper by the Dozen
1077,9486,40000000,28.029015,6.0,160583018,Johnny English
625,1844,66000000,25.877794,6.0,212404396,Entrapment
1188,8007,40000000,24.012985999999998,6.0,91753202,Behind Enemy Lines
3549,84204,0,9.451228,6.0,0,Grabbers
3437,62255,6500000,2.074295,6.0,0,Tracker
1201,34851,40000000,47.649553999999995,6.0,126248813,Predators
1207,10761,40000000,19.574773999999998,6.0,84601681,Made of Honor
1045,11130,40000000,30.002907,6.0,95149435,The Princess Diaries 2: Royal Engagement
704,8916,60000000,41.515702000000005,6.0,171757863,Antz
3397,27004,7000000,8.207425,6.0,46488,Ca$h
1379,8843,33000000,25.413954999999998,6.0,104155843,The Cell
746,6278,60000000,27.615108000000003,6.0,43061982,Reign of Fire
1382,1273,34000000,18.39217,6.0,95608995,TMNT
3112,41894,0,0.397341,6.0,0,Blood Done Sign My Name
4282,9725,1250000,16.517777,6.0,21722776,Friday the 13th Part 2
3109,18191,10000000,2.803642,6.0,0,Edmond
936,12103,50000000,11.596207000000001,6.0,100020092,Don't Say a Word
933,6038,50000000,16.251204,6.0,88323487,Shanghai Knights
3095,1989,10000000,10.733761,6.0,21786738,My Blueberry Nights
1501,10307,29000000,14.993169,6.0,50041732,Stigmata
1503,22907,32000000,18.47242,6.0,69055695,Takers
762,8838,60000000,18.877795000000003,6.0,0,Mercury Rising
3082,47890,14000000,0.310513,6.0,439564,Sphinx
906,109443,50000000,38.125008,6.0,173649015,Anchorman 2: The Legend Continues
441,9928,75000000,29.558157,6.0,260696994,Robots
4310,16433,0,1.998557,6.0,0,Grand Theft Parsons
437,11665,80000000,23.496054,6.0,230685453,Get Smart
776,137321,60000000,22.736038,6.0,30800231,Winter's Tale
1526,38073,32000000,13.611544,6.0,42045846,Going the Distance
3895,158015,3000000,54.40303299999999,6.0,89328627,The Purge
1540,2770,30000000,36.432598,6.0,287553595,American Pie 2
1544,27569,31000000,6.487344,6.0,15134293,Extraordinary Measures
1561,18126,35000000,13.788422,6.0,155545279,Hannah Montana: The Movie
781,2309,60000000,27.018886,6.0,57490374,Inkheart
1562,16340,30,4.5902769999999995,6.0,103,Rugrats in Paris: The Movie
945,4421,50000000,19.434672,6.0,48169156,G.I. Jane
3713,9991,0,8.816995,6.0,0,Mean Machine
4197,9709,0,3.939753,6.0,0,My Summer of Love
4252,294600,0,0.35819,6.0,0,Last I Heard
1397,5516,0,23.666229,6.0,0,The Ladykillers
975,4959,50000000,13.391832999999998,6.0,60161391,The International
1409,88794,35000000,28.069419,6.0,84606030,J. Edgar
1410,13515,35000000,19.774542999999998,6.0,72436439,Mirrors
972,72710,44000000,42.933027,6.0,63327201,The Host
4203,206284,0,2.160586,6.0,0,Grace Unplugged
970,1248,50000000,6.5670649999999995,6.0,82169884,Hannibal Rising
969,9691,50000000,23.073933,6.0,30303072,Assassins
968,11892,50000000,16.167092999999998,6.0,56714147,Murder by Numbers
3192,29514,9000000,8.218383,6.0,0,Two Evil Eyes
3927,40247,3000000,5.325156,6.0,0,Please Give
1420,35019,35000000,23.835055,6.0,93246388,Nanny McPhee and the Big Bang
3185,15568,9000000,2.365328,6.0,2955039,Gracie
520,38365,80000000,38.864027,6.0,271430189,Grown Ups
1435,11823,31000000,16.736734,6.0,41512007,Wimbledon
1439,4515,35000000,9.789027,6.0,63215872,Lions for Lambs
3154,37737,0,4.807549,6.0,0,Kites
488,9992,86000000,27.097932,6.0,107944236,Arthur and the Invisibles
4243,30082,1500000,0.071377,6.0,0,Forty Shades of Blue
3140,9700,9600000,3.5885290000000003,6.0,4386236,The Lost City
4244,72913,1200000,0.193172,6.0,0,Amigo
3182,14425,9000000,8.738737,6.0,4350774,PCU
820,8839,50000000,19.830132,6.0,287928194,Casper
295,37710,100000000,41.426678,6.0,278731369,The Tourist
4505,375950,0,2.651304,6.0,0,The Country Doctor
150,608,140000000,91.332849,6.0,441818803,Men in Black II
4750,159770,0,0.833937,6.0,0,The Dirties
4751,42109,0,0.557602,6.0,0,Gabriela
2064,153158,22000000,14.866351000000002,6.0,24000000,Underdogs
2337,10028,18000000,18.492655,6.0,62646763,Honey
2391,75638,14000000,22.748174,6.0,13551174,Red Lights
4510,385636,0,0.061248000000000004,6.0,0,Juliet and Alfa Romeo
1894,10431,25000000,18.896239,6.0,40452643,War
4596,103620,6000000,19.331884,6.0,31081,Maniac
209,49040,130000000,90.33681,6.0,276572938,The Bourne Legacy
142,11619,149000000,22.550135,6.0,64459316,Flushed Away
2723,25208,0,4.722403,6.0,0,The Caveman's Valentine
1804,9092,26000000,4.810621,6.0,0,Snow White: A Tale of Terror
2579,342521,15000000,18.268009,6.0,20566327,Keanu
2458,14709,0,9.229999000000001,6.0,0,Varsity Blues
2583,254904,15000000,45.317278,6.0,32556119,The November Man
1732,15198,28000000,4.436792,6.0,8888143,"Mystery, Alaska"
2311,23082,18500000,16.665841,6.0,31912793,The Invention of Lying
2204,6963,20000000,14.031376999999999,6.0,12482775,The Weather Man
2126,33644,20000000,2.003047,6.0,37672350,How Stella Got Her Groove Back
2308,11683,15000000,15.262492000000002,6.0,46770602,Land of the Dead
86,10192,165000000,44.041185999999996,6.0,752600867,Shrek Forever After
1754,10188,27000000,11.870301,6.0,44352417,The Sisterhood of the Traveling Pants 2
2726,97370,13300000,29.782161,6.0,5380251,Under the Skin
4739,90414,0,0.020839,6.0,0,"I Love You, Don't Touch Me!"
175,267935,140000000,44.19092,6.0,183345589,The BFG
2031,11323,22000000,17.772517999999998,6.0,35424826,The Informant!
2144,55465,19000000,17.971883,6.0,35387212,A Very Harold & Kumar Christmas
2804,45324,12500000,6.546037,6.0,1083683,Casino Jack
2021,13680,22000000,20.699212,6.0,147880543,The Game Plan
1778,10330,26000000,24.345651,6.0,110230332,Freaky Friday
67,15512,175000000,36.167578000000006,6.0,381509870,Monsters vs Aliens
2037,82650,22000000,13.410919,6.0,77112176,Diary of a Wimpy Kid: Dog Days
2153,38303,20000000,19.962713,6.0,32005248,You Again
1873,190955,25500000,12.756344,6.0,2415472,Blood Ties
2523,10765,0,12.18838,6.0,0,Private Benjamin
2794,6217,0,5.69872,6.0,0,Cat People
2526,132232,15000000,47.455148,6.0,146497771,Mama
2528,208134,15000000,27.165221999999996,6.0,151831537,Bad Grandpa
2793,37414,13000000,11.892615,6.0,0,The Killer Inside Me
170,36643,135000000,39.604363,6.0,361832400,The World Is Not Enough
1996,12658,23000000,7.901891,6.0,0,Someone Like You...
2157,19901,20000000,28.019226,6.0,51416464,Daybreakers
4501,125263,0,0.06927699999999999,6.0,0,Broken Vessels
4691,36549,0,0.145014,6.0,0,Yesterday Was a Lie
2159,59860,20000000,17.237143,6.0,17425000,Monte Carlo
2306,10065,19000000,30.205942999999998,6.0,108047131,The Amityville Horror
315,1734,98000000,41.862983,6.0,433013274,The Mummy Returns
245,714,110000000,42.887121,6.0,333011068,Tomorrow Never Dies
4793,182291,0,0.029757,6.0,0,On The Downlow
4778,38780,0,7.101197,6.0,0,Rampage
4533,172533,0,17.378455,6.0,343341,Drinking Buddies
4781,255266,22000,0.048948,6.0,0,Dry Spell
1946,11699,25000000,17.339852,6.0,10589102,The Bad Lieutenant: Port of Call - New Orleans
2606,14024,15000000,10.9071,6.0,14867514,Raise Your Voice
1837,2085,25000000,19.750059,6.0,91036760,Romeo Must Die
2738,222899,12500000,11.828068,6.0,49002684,About Last Night
2870,9466,0,7.594593,6.0,0,Celebrity
2644,16353,8500000,9.029489,6.0,8936663,Ong Bak 2
2266,44638,20000000,3.620537,6.0,346594,The Tempest
4558,285743,0,0.6743979999999999,6.0,0,Alleluia! The Devil's Carnival
2647,10185,15000000,19.913960999999997,6.0,3533227,The Midnight Meat Train
106,810,160000000,42.986467,6.0,798958165,Shrek the Third
1917,293646,25000000,10.699952,6.0,24902723,The 33
4795,124606,0,0.9181159999999999,6.0,0,Bang
2620,133694,15000000,13.568302,6.0,8138788,Promised Land
2416,38117,17000000,24.054062,6.0,43165571,Beastly
2255,19457,0,10.150993,6.0,0,The Yards
2876,14778,0,3.6038419999999998,6.0,0,Last Orders
2624,2290,0,8.962245,6.0,0,Jakob the Liar
237,290595,115000000,60.467983999999994,6.0,164602163,The Huntsman: Winter's War
2421,13960,20000000,5.422285,6.0,21170563,ATL
4472,74725,500000,12.203041,6.0,171760,Kill List
2035,205588,0,10.547959,6.0,9930095,Our Kind of Traitor
2298,13523,19000000,17.952817,6.0,18755936,Sex Drive
4774,42497,27000,0.027811000000000002,6.0,0,Pink Narcissus
244,254128,110000000,100.412364,6.0,470490832,San Andreas
2300,17277,19000000,4.229941999999999,6.0,4750000,The Fall of the Roman Empire
341,32657,95000000,61.121717000000004,6.0,226497209,Percy Jackson & the Olympians: The Lightning Thief
1949,39845,0,5.000126,6.0,0,Love Ranch
2451,10760,16500000,10.74648,6.0,13620075,Sydney White
35,8373,150000000,21.939663,6.0,836297228,Transformers: Revenge of the Fallen
1727,192102,28000000,41.638961,6.0,52597999,3 Days to Kill
2287,26367,0,2.242809,6.0,0,I Can Do Bad All By Myself
649,76493,65000000,31.349142999999998,5.9,179379533,The Dictator
678,300168,65000000,9.568883999999999,5.9,121545703,Dragon Blade
647,1852,63000000,24.697533,5.9,162945894,World Trade Center
2457,9285,16000000,14.759948000000001,5.9,119754278,Road Trip
1058,1537,45000000,17.270539000000003,5.9,94935764,Changing Lanes
703,2642,60000000,24.153567000000002,5.9,93354918,Two Weeks Notice
3530,138697,6000000,33.296684,5.9,0,Don Jon
121,18360,150000000,81.781591,5.9,413106170,Night at the Museum: Battle of the Smithsonian
2083,16363,35000000,4.189378,5.9,69701637,The Best Little Whorehouse in Texas
3551,230266,5500000,5.033065000000001,5.9,5000000,Miss Julie
4623,13282,300000,6.473667,5.9,8000000,Death Race 2000
706,2119,60000000,16.278022,5.9,157920733,Days of Thunder
3104,101173,7700000,7.554799000000001,5.9,1072602,Coriolanus
4240,1961,1500000,7.5591,5.9,173066,My Name Is Bruce
4466,211557,0,0.32255300000000003,5.9,0,Vessel
4481,2287,0,1.623769,5.9,0,Rize
168,2114,137000000,26.074907999999997,5.9,85131830,Final Fantasy: The Spirits Within
685,9955,53000000,19.412028,5.9,0,Blades of Glory
1131,709,32000000,28.221190000000004,5.9,156167015,Licence to Kill
4277,19187,1000000,1.600797,5.9,0,The Hebrew Hammer
1074,11359,45000000,11.095914,5.9,0,The Indian in the Cupboard
3559,72571,5000000,29.15813,5.9,205703818,Paranormal Activity 3
467,9822,90000000,6.643778,5.9,0,Mighty Joe Young
2462,10781,16000000,21.380635,5.9,0,The Texas Chainsaw Massacre: The Beginning
2055,12085,0,6.847133,5.9,0,Mad Money
155,7552,100000000,25.159167999999998,5.9,202026112,Fun with Dick and Jane
4285,84197,0,0.106949,5.9,0,Filly Brown
143,266647,150000000,48.03528,5.9,128388320,Pan
2094,579,20000000,19.636044000000002,5.9,187884007,Jaws 2
4648,78307,0,0.49322299999999997,5.9,0,On the Outs
673,818,63000000,40.137264,5.9,296655431,Austin Powers in Goldmember
1854,9416,0,7.615653,5.9,0,Money Talks
2051,7548,0,7.588597,5.9,0,The Libertine
653,59962,65000000,38.994296999999996,5.9,156974557,This Means War
3499,7547,6000000,3.427061,5.9,0,Come Early Morning
1065,10478,45000000,10.731574,5.9,53854588,Tin Cup
476,19959,80000000,36.664991,5.9,122444772,Surrogates
469,1656,75000000,31.054334000000004,5.9,142400065,The Legend of Zorro
4262,48463,1,1.452152,5.9,0,Incident at Loch Ness
1224,55779,47000000,38.555482,5.9,157887643,Final Destination 5
3465,11191,0,6.379933,5.9,0,Mystic Pizza
1288,26486,0,6.7698,5.9,0,The Last Shot
4120,27023,3800000,2.559806,5.9,111731,Saint John of Las Vegas
2580,45272,15000000,7.809701,5.9,20529194,Country Strong
1685,4967,30000000,8.085872,5.9,37036004,Keeping the Faith
4128,28260,2000000,7.502934,5.9,54207,Return of the Living Dead 3
1264,30943,38000000,4.746085,5.9,28121100,The Deep End of the Ocean
1401,49022,35000000,14.029012,5.9,59901913,Something Borrowed
4199,25312,0,3.677831,5.9,0,Yes
2586,11495,15000000,11.379652,5.9,17080167,Firestarter
1267,7288,40000000,15.590001,5.9,19322135,Duplex
2590,15511,0,1.8001189999999998,5.9,0,VeggieTales: The Pirates Who Don't Do Anything
218,324668,120000000,62.641286,5.9,415484914,Jason Bourne
4577,23827,15000,47.456823,5.9,193355800,Paranormal Activity
2596,7501,15000000,8.113634,5.9,12000000,Knockaround Guys
4568,17287,0,3.905877,5.9,0,Poultrygeist: Night of the Chicken Dead
213,955,125000000,54.931334,5.9,546388105,Mission: Impossible II
2645,23759,12000000,22.708647,5.9,6814789,Centurion
1371,271718,35000000,72.774941,5.9,140795793,Trainwreck
1941,9729,25000000,4.051221,5.9,0,Where the Truth Lies
227,37834,117000000,44.906918,5.9,261930431,Knight and Day
547,23629,82000000,39.127082,5.9,89792502,Sucker Punch
1360,45054,0,6.668678999999999,5.9,0,There Be Dragons
4154,13516,0,1.619635,5.9,0,Slacker Uprising
3305,21512,0,6.41678,5.9,882290,The Blood of Heroes
550,153518,73000000,45.720894,5.9,349779543,The Angry Birds Movie
4549,253626,0,10.924273,5.9,316472,Good Kill
3260,22821,8000000,13.517017000000001,5.9,10629321,The Boondock Saints II: All Saints Day
3286,30141,0,6.335881,5.9,0,The Singing Detective
3283,7870,8000000,7.433574,5.9,852872,Down in the Valley
1248,15556,0,5.7787239999999995,5.9,0,At First Sight
535,6520,55000000,19.143321,5.9,127600435,First Knight
2028,235260,22000000,9.175761999999999,5.9,67800064,Son of God
1977,24961,24000000,2.753313,5.9,21049053,The Wiz
3456,11452,5000000,35.108498,5.9,38275483,National Lampoon’s Van Wilder
1166,257091,40000000,36.301202,5.9,111811453,Get Hard
2011,22215,23000000,5.494047,5.9,9366227,Cheri
2525,33217,15000000,21.095489,5.9,75700498,Diary of a Wimpy Kid
504,328111,75000000,31.482871999999997,5.9,875958308,The Secret Life of Pets
1189,32823,40000000,17.869443,5.9,90029656,Get Him to the Greek
1190,4380,50000000,14.231898999999999,5.9,170128460,Shall We Dance?
2000,21349,23000000,8.976738000000001,5.9,18653615,Anywhere But Here
1989,10663,23000000,23.839126999999998,5.9,185991646,The Waterboy
4219,15647,1000000,3.990215,5.9,10013424,Kissing Jessica Stein
2540,287903,15000000,31.565116999999997,5.9,61548707,Krampus
523,11678,75000000,13.318744,5.9,215663859,Vertical Limit
611,4614,68000000,22.392544,5.9,193000000,The Sum of All Fears
1423,14442,31000000,22.71592,5.9,27388767,Ella Enchanted
1412,169,35000000,27.934978000000005,5.9,57120318,Predator 2
605,59981,70000000,6.6820059999999994,5.9,18662027,Legends of Oz: Dorothy's Return
1227,11431,30000000,9.965073,5.9,50451307,Fever Pitch
1886,13374,25000000,13.288177,5.9,27645491,Ice Princess
256,262504,110000000,86.105615,5.9,179246868,Allegiant
4102,17994,0,7.151153999999999,5.9,0,Witchboard
604,12610,75000000,10.54544,5.9,13596911,Osmosis Jones
3395,47088,7000000,2.26778,5.9,453079,The Extra Man
599,10592,70000000,14.244518,5.9,32287044,Hart's War
1972,10313,24000000,20.69219,5.9,68729358,The Men Who Stare at Goats
1971,10480,24000000,3.572339,5.9,0,Nurse Betty
1244,11858,40000000,4.516953,5.9,24332324,Renaissance Man
3204,11588,8800000,3.789485,5.9,0,The I Inside
1413,8090,35000000,12.677505,5.9,32483410,Untraceable
3583,59968,10000000,15.688439,5.9,17273593,Our Idiot Brother
1335,259694,38000000,46.078371000000004,5.9,112343513,How to Be Single
962,4599,50000000,13.298205,5.9,49718611,Raising Helen
75,9804,175000000,44.640291999999995,5.9,264218220,Waterworld
1771,1613,28,9.670031,5.9,14,The 51st State
1772,31582,0,5.271559,5.9,4488529,Flawless
4373,13132,0,3.65924,5.9,0,All the Real Girls
2995,9355,12305523,36.582038,5.9,36230219,Mad Max Beyond Thunderdome
419,8247,85000000,21.218000000000004,5.9,222231186,Jumper
371,10003,68000000,20.913852,5.9,118063304,The Saint
971,12220,50000000,6.22577,5.9,58900031,The Story of Us
1775,41488,0,2.653988,5.9,0,The Statement
800,72431,58000000,12.29603,5.9,50365377,Red Tails
3933,18892,3000000,4.337685,5.9,3076820,Jawbreaker
72,297761,175000000,90.23791999999999,5.9,745000000,Suicide Squad
2227,109417,20000000,8.237336,5.9,16549477,Battle of the Year
4718,18632,120000,2.213889,5.9,0,A Dog's Breakfast
740,8078,70000000,37.44963,5.9,162000000,Alien: Resurrection
1789,9358,26000000,37.355826,5.9,90426405,Final Destination 2
1664,102362,0,29.647844,5.9,18074539,Dead Man Down
333,157353,100000000,58.991388,5.9,103039258,Transcendence
2869,14799,12000000,4.3304279999999995,5.9,5542025,For Your Consideration
2380,10017,2700000,10.47644,5.9,3500000,The Wraith
761,13389,60000000,18.380176000000002,5.9,73174566,Righteous Kill
13,57201,255000000,49.046956,5.9,89289910,The Lone Ranger
737,137094,60000000,42.538258,5.9,50549107,Jack Ryan: Shadow Recruit
1793,1901,0,15.376391,5.9,0,In Good Company
2791,59457,3100000,7.453347,5.9,0,Womb
3683,16337,4700000,9.617777,5.9,8025872,The Texas Chainsaw Massacre 2
3693,10844,0,0.7063550000000001,5.9,0,Out of the Blue
2289,41210,19000000,27.494037,5.9,49830607,The Switch
377,4477,90000000,15.350451000000001,5.9,140807547,The Devil's Own
922,13811,50000000,32.693093,5.9,155446362,Knowing
2958,11917,10800000,32.943847999999996,5.9,113857533,Saw V
43,534,200000000,71.862892,5.9,371353001,Terminator Salvation
2960,80271,11000000,31.763201000000002,5.9,0,LOL
3730,34069,0,10.142218,5.9,0,Cargo
2333,10013,18000000,12.243886999999999,5.9,41382841,Peggy Sue Got Married
1627,184346,30000000,29.359201000000002,5.9,0,Deliver Us from Evil
939,46529,50000000,43.450266,5.9,144492830,I Am Number Four
3901,10991,16000000,9.18885,5.9,68411275,Pokémon: Spell of the Unknown
3756,47816,6000000,1.433692,5.9,9000000,3 Strikes
2200,15092,20000000,35.542809000000005,5.9,34560577,Crank: High Voltage
385,9836,100000000,37.272385,5.9,384335608,Happy Feet
890,49520,52000000,32.015477000000004,5.9,75450437,The Change-Up
1619,11137,0,17.943945000000003,5.9,0,The Prince & Me
4344,10643,1000000,3.322721,5.9,10037390,Godzilla 2000
3774,48572,4000000,12.062371,5.9,1104682,Red State
2356,22327,18000000,13.462544,5.9,0,Youth in Revolt
881,39437,0,1.453765,5.9,0,Beloved
2982,663,10000000,29.244768,5.9,139352633,Saw IV
2932,13937,12000000,7.558959,5.9,37170057,Raising Cain
1765,42807,27000000,3.123583,5.9,76000000,The Newton Boys
2295,244114,0,3.3769669999999996,5.9,0,Firestorm
2158,34016,20000000,16.176976,5.9,49779728,She's Out of My League
368,76285,90000000,40.262260999999995,5.9,174578751,Percy Jackson: Sea of Monsters
2954,42345,11000000,1.3969850000000001,5.9,2200000,The Molly Maguires
2398,1620,24000000,42.669304,5.9,99965753,Hitman
826,8984,55000000,15.064058,5.9,214015089,Disclosure
318,9408,85000000,23.230851,5.9,149044513,Surf's Up
2415,9429,17000000,12.709227,5.9,30331165,A Night at the Roxbury
